left-id,left-name,right-id,right-name,sequence
DB00997,Doxorubicin,DBMET00647,Doxorubicinol,1
DBMET01078,Doxorubicine hydroxyaglycone,DBMET01079,Doxirubicinol hydroxyaglycone,2
DB00998,Frovatriptan,DBMET00830,desmethyl frovatriptan,1
DB00998,Frovatriptan,DBMET00885,Hydroxylated frovatriptan,1
DB00998,Frovatriptan,DBMET00886,Hydroxylated N-acetyl desmethyl frovatriptan,1
DB00998,Frovatriptan,DBMET00921,N-acetyl desmethyl frovatriptan,1
DB01001,Salbutamol,DBMET01000,Salbutamol 4-O-sulfate,1
DB01006,Letrozole,DBMET00376,"4,4'-methanol-bisbenzonitrile",1
DB01009,Ketoprofen,DBMET00589,Ketoprofen glucuronide,1
DB01011,Metyrapone,DBMET00909,Metyrapol,1
DB01012,Cinacalcet,DBMET00510,Hydrocinnamic acid,1
DB01012,Cinacalcet,DBMET00869,hydroxy-hydrocinnamic acid,1
DB01014,Balsalazide,DBMET00402,5-aminosalicylic acid,1
DB01014,Balsalazide,DBMET00725,4-aminobenzoyl-(beta)-alanine,1
DB01015,Sulfamethoxazole,DBMET00016,5-Hydroxysulfamethoxazole,1
DB01015,Sulfamethoxazole,DBMET00017,N-acetylsulfamethoxazole,1
DB01015,Sulfamethoxazole,DBMET00018,Sulfamethoxazole N1-glucuronide,1
DB01015,Sulfamethoxazole,DBMET00015,Sulfamethoxazole N4-hydroxylamine,1
DBMET00016,5-Hydroxysulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,2
DBMET00017,N-acetylsulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,2
DBMET00015,Sulfamethoxazole N4-hydroxylamine,DBMET01049,Nitroso-sulfamethoxazole,2
DBMET01049,Nitroso-sulfamethoxazole,DBMET01050,Sulfamethoxazole GSH conjugate,3
DB01016,Glyburide,DBMET01802,2-trans-hydroxycyclohexyl glyburide,1
DB01016,Glyburide,DBMET01803,4-cis-hydroxycyclohexyl glyburide,1
DB01016,Glyburide,DBMET01804,4-trans-hydroxycyclohexyl glyburide,1
DB01016,Glyburide,DBMET01805,3-trans-Hydroxycyclohexyl glyburide,1
DB01016,Glyburide,DBMET01806,3-cis-Hydroxycyclohexyl glyburide,1
DB01018,Guanfacine,DBMET00456,3-hydroxyguanfacine glucuronide,1
DB01023,Felodipine,DBMET00368,dehydrofelodipine,1
DB01024,Mycophenolic acid,DBMET00767,6-O-desmethyl-mycophenolic acid,1
DB01024,Mycophenolic acid,DBMET00917,Mycophenolic acid-7-O-glucuornide,1
DB01024,Mycophenolic acid,DBMET00662,Mycophenolic acid-acyl glucuronide,1
DB01029,Irbesartan,DBMET00008,SR 49498,1
DB01029,Irbesartan,DBMET00302,Irbesartan derivative M4,1
DB01029,Irbesartan,DBMET01051,Irbesartan derivative M5,1
DB01029,Irbesartan,DBMET01052,Irbesartan derivative M7,1
DB01029,Irbesartan,DBMET01053,Irbesartan derivative M3,1
DB01029,Irbesartan,DBMET01054,Irbesartan derivative M8,1
DBMET00302,Irbesartan derivative M4,DBMET01055,Irbesartan derivative M1,2
DBMET01052,Irbesartan derivative M7,DBMET01055,Irbesartan derivative M1,2
DBMET01051,Irbesartan derivative M5,DBMET01055,Irbesartan derivative M1,2
DBMET00302,Irbesartan derivative M4,DBMET01057,Irbesartan derivative M6,2
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,3
DBMET01057,Irbesartan derivative M6,DBMET01056,Irbesartan derivative M2,3
DB01033,Mercaptopurine,DBMET00657,6-Thioinosine 5'-monophosphate,1
DB01033,Mercaptopurine,DBMET00780,8-hydroxythioguanine,1
DB01033,Mercaptopurine,DBMET01161,Thiouric acid,1
DB01033,Mercaptopurine,DBMET01162,Methylmercaptopurine,1
DBMET00657,6-Thioinosine 5'-monophosphate,DBMET01151,Thioxanthine monophosphate,2
DBMET00657,6-Thioinosine 5'-monophosphate,DBMET01158,Methyl-thioinosine 5'-monophospate,2
DBMET00657,6-Thioinosine 5'-monophosphate,DBMET01159,6-Mercaptopurine riboside,2
DBMET01151,Thioxanthine monophosphate,DBMET01152,Thioguanosine monophosphate,3
DBMET01159,6-Mercaptopurine riboside,DBMET01160,6-Methylmercaptopurine-riboside,3
DBMET01152,Thioguanosine monophosphate,DBMET01153,Methyl-thioguanosine monophosphate,4
DBMET01152,Thioguanosine monophosphate,DBMET01154,Thioguanosine diphosphate,4
DBMET01160,6-Methylmercaptopurine-riboside,DBMET01158,Methyl-thioinosine 5'-monophospate,4
DBMET01154,Thioguanosine diphosphate,DBMET01155,Thioguanosine triphosphate,5
DBMET01154,Thioguanosine diphosphate,DBMET01156,Thiodeoxyguanosine diphosphate,5
DBMET01156,Thiodeoxyguanosine diphosphate,DBMET01157,Thiodeoxyguanosine triphosphate,6
DB01035,Procainamide,DBMET00322,N-Acetyl-3-hydroxyprocainamide,1
DB01036,Tolterodine,DBMET00142,N-Dealkylated tolterodine,1
DB01036,Tolterodine,DBMET00143,5-Hydroxymethyl tolterodine,1
DBMET00142,N-Dealkylated tolterodine,DBMET01256,N-Dealkylated 5-hydroxymethyl tolterodine,2
DBMET00143,5-Hydroxymethyl tolterodine,DBMET01256,N-Dealkylated 5-hydroxymethyl tolterodine,2
DBMET00143,5-Hydroxymethyl tolterodine,DBMET01257,5-Carboxylic acid tolterodine,2
DB01037,Selegiline,DBMET01743,Desmethylselegiline,1
DB01037,Selegiline,DB09571,Levmetamfetamine,1
DB01041,Thalidomide,DBMET00033,"cis, trans-5'-Hydroxythalidomide",1
DB01041,Thalidomide,DBMET00034,5-Hydroxythalidomide,1
DB01041,Thalidomide,DBMET00035,Thalidomide arene oxide,1
DB01041,Thalidomide,DBMET01115,4-phthalimidoglutaramic acid,1
DB01041,Thalidomide,DBMET01116,2-phthalimidoglutaramic acid,1
DB01041,Thalidomide,DBMET01118,alpha-(o-carboxybenzamido)glutarimide,1
DB01041,Thalidomide,DBMET01544,"cis, trans-5'-OH-thalidomide",1
DB01041,Thalidomide,DBMET01545,5-OH-thalidomide,1
DB01041,Thalidomide,DBMET01546,(-)-thalidomide arene oxide,1
DBMET00035,Thalidomide arene oxide,DBMET00034,5-Hydroxythalidomide,2
DBMET00034,5-Hydroxythalidomide,DBMET01114,"5,6-dihydroxythalidomide",2
DBMET01116,2-phthalimidoglutaramic acid,DBMET01117,2-phthalimidoglutaric acid,2
DBMET01115,4-phthalimidoglutaramic acid,DBMET01117,2-phthalimidoglutaric acid,2
DBMET01115,4-phthalimidoglutaramic acid,DBMET01119,4-(o-carboxybenzamido)glutaramic acid,2
DBMET01116,2-phthalimidoglutaramic acid,DBMET01120,2-(o-carboxybenzamido)glutaramic acid,2
DBMET01118,alpha-(o-carboxybenzamido)glutarimide,DBMET01120,2-(o-carboxybenzamido)glutaramic acid,2
DBMET01119,4-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,3
DBMET01119,4-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,3
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,3
DB01043,Memantine,DBMET00666,1-amino-3-hydroxymethyl-5-methyl-adamantane,1
DB01043,Memantine,DBMET00705,"3-amino-1-hydroxy-5,7-dimethyl-adamantane",1
DB01044,Gatifloxacin,DBMET00638,Ethylenediamine,1
DB01044,Gatifloxacin,DBMET00908,Methylethylenediamine,1
DB01050,Ibuprofen,DBMET00153,Ibuprofen glucuronide,1
DB01050,Ibuprofen,DBMET00154,2-Hydroxyibuprofen,1
DB01050,Ibuprofen,DBMET00155,3-Hydroxyibuprofen,1
DB01050,Ibuprofen,DBMET00668,1-hydroxyibuprofen,1
DBMET00155,3-Hydroxyibuprofen,DBMET00808,Carboxy-ibuprofen,2
DB01053,Benzylpenicillin,DBMET00758,6-aminopenicillanic acid,1
DB01053,Benzylpenicillin,DBMET00983,Penicilloic acid,1
DB01062,Oxybutynin,DBMET01568,2-cyclohexyl-2-phenylglycolic acid,1
DB01062,Oxybutynin,DBMET01569,4-(diethylamino)but-2-yn-1-ol,1
DB01062,Oxybutynin,DBMET00381,N-desethyloxybutynin,1
DB01065,Melatonin,DBMET00258,6-Hydroxymelatonin,1
DB01065,Melatonin,DBMET01359,5-Methoxytryptamine,1
DB01065,Melatonin,DBMET00411,N-Acetyl-5-hydroxytryptamine,1
DBMET00258,6-Hydroxymelatonin,DBMET00763,6-Hydroxymelatonin sulfate,2
DBMET00411,N-Acetyl-5-hydroxytryptamine,DBMET00926,N-Acetyl-5-hydroxytryptamine sulfate,2
DBMET00411,N-Acetyl-5-hydroxytryptamine,DBMET00925,N-Acetyl-5-hydroxytryptamine glucuronide,2
DBMET00258,6-Hydroxymelatonin,DBMET00762,6-Hydroxymelatonin glucuronide,2
DBMET01359,5-Methoxytryptamine,DBMET01360,Pinoline,2
DBMET01359,5-Methoxytryptamine,DBMET01361,Bufotenine,2
DBMET01361,Bufotenine,DBMET01362,"N,N-Dimethyltryptamine",3
DB01067,Glipizide,DBMET01821,4-trans-OH-glipizide,1
DB01067,Glipizide,DBMET00205,3-cis-Hydroxyglipizide,1
DB01067,Glipizide,DBMET00206,4-trans-Hydroxyglipizide,1
DB01074,Perhexiline,DBMET00839,cis-Hydroxy Perhexiline,1
DB01074,Perhexiline,DBMET00914,Monohydroxyperhexiline,1
DB01074,Perhexiline,DBMET01547,trans-hydroxyperhexilline,1
DB01075,Diphenhydramine,DBMET00086,N-Desmethyldiphenhydramine,1
DB01075,Diphenhydramine,DBMET00087,Diphenhydramine N-glucuronide,1
DBMET00086,N-Desmethyldiphenhydramine,DBMET01200,"N,N-Didesmethyldiphenhydramine",2
DBMET01200,"N,N-Didesmethyldiphenhydramine",DBMET01201,Diphenylmethoxyacetic acid,3
DB01076,Atorvastatin,DBMET00351,para-hydroxyatorvastatin,1
DB01076,Atorvastatin,DBMET00352,ortho-hydroxyatorvastatin,1
DB01076,Atorvastatin,DBMET01268,Atorvastatin lactone,1
DBMET00351,para-hydroxyatorvastatin,DBMET01266,para-hydroxyatorvastatin lactone,2
DBMET00352,ortho-hydroxyatorvastatin,DBMET01267,ortho-hydroxyatorvastatin lactone,2
DB01084,Emedastine,DBMET00752,5-hydroxyemedastine,1
DB01084,Emedastine,DBMET00761,6-hydroxyemedastine,1
DB01093,Dimethyl sulfoxide,DBMET00551,Dimethyl sulfide,1
DB01093,Dimethyl sulfoxide,DBMET00570,Dimethyl sulfone,1
DB01094,Hesperetin,DBMET00253,eriodictyol,1
DB01095,Fluvastatin,DBMET01671,6-OH-fluvastatin,1
DB01095,Fluvastatin,DBMET01672,5-OH-fluvastatin,1
DB01095,Fluvastatin,DBMET00213,6-Hydroxyfluvastatin,1
DB01095,Fluvastatin,DBMET00214,N-Deisopropyl-fluvastatin,1
DB01095,Fluvastatin,DBMET00215,5-Hydroxyfluvastatin,1
DB01097,Leflunomide,DBMET00226,A771726,1
DB01098,Rosuvastatin,DBMET01839,N-Desmethylrosuvastatin,1
DB01098,Rosuvastatin,DBMET01840,Rosuvastatin 5 S-lactone,1
DB01101,Capecitabine,DBMET00656,5’-Deoxy-5-fluorouridine,1
DBMET00656,5’-Deoxy-5-fluorouridine,DBMET00449,5-fluorouracil,2
DB01102,Arbutamine,DBMET00893,Ketoarbutamine,1
DB01102,Arbutamine,DBMET00907,Methoxyarbutamine,1
DB01104,Sertraline,DBMET00335,norsertraline,1
DB01112,Cefuroxime,DBMET00328,acetaldehyde,1
DB01112,Cefuroxime,DBMET00484,Acetic acid,1
DB01115,Nifedipine,DBMET00380,dehydronifedipine,1
DB01118,Amiodarone,DBMET00012,N-desethylamiodarone,1
DB01120,Gliclazide,DBMET01819,7-OH-gliclazide,1
DB01120,Gliclazide,DBMET01820,6-OH-gliclazide,1
DB01120,Gliclazide,DBMET00202,7-β-Hydroxygliclazide,1
DB01120,Gliclazide,DBMET00203,6-β-Hydroxygliclazide,1
DB01120,Gliclazide,DBMET00204,Methylhydroxygliclazide,1
DB01120,Gliclazide,DBMET01329,7-α-Hydroxygliclazide,1
DB01120,Gliclazide,DBMET01330,6-α-Hydroxygliclazide,1
DBMET00204,Methylhydroxygliclazide,DBMET01328,Carboxygliclazide,2
DB01124,Tolbutamide,DBMET00289,4-Hydroxy tolbutamide,1
DB01129,Rabeprazole,DBMET01169,Active Metabolite of Rabeprazole,1
DB01131,Proguanil,DBMET00287,cycloguanil,1
DB01131,Proguanil,DBMET01778,4-Chlorophenylbiguanide,1
DB01132,Pioglitazone,DBMET01300,Pioglitazone metabolite M-I,1
DB01132,Pioglitazone,DBMET01301,Pioglitazone metabolite M-II,1
DB01132,Pioglitazone,DBMET01304,Pioglitazone metabolite M-VI,1
DB01132,Pioglitazone,DBMET01305,Pioglitazone metabolite M-V,1
DB01132,Pioglitazone,DBMET01306,Pioglitazone metabolite M-IV,1
DBMET01301,Pioglitazone metabolite M-II,DBMET01302,Pioglitazone metabolite M-II metabolite,2
DBMET01301,Pioglitazone metabolite M-II,DBMET01303,Pioglitazone metabolite M-XI,2
DBMET01305,Pioglitazone metabolite M-V,DBMET01304,Pioglitazone metabolite M-VI,2
DBMET01306,Pioglitazone metabolite M-IV,DBMET01307,Pioglitazone metabolite M-III,2
DBMET01306,Pioglitazone metabolite M-IV,DBMET01303,Pioglitazone metabolite M-XI,2
DB01136,Carvedilol,DBMET00115,8-Hydroxycarvedilol,1
DB01136,Carvedilol,DBMET00116,4'-Hydroxycarvedilol,1
DB01136,Carvedilol,DBMET00117,5'-Hydroxycarvedilol,1
DB01136,Carvedilol,DBMET00118,O-Desmethylcarvedilol,1
DB01136,Carvedilol,DBMET00119,1-Hydroxycarvedilol,1
DB01136,Carvedilol,DBMET01563,5'-OH-carvedilol,1
DB01136,Carvedilol,DBMET01564,8-OH-carvedilol,1
DB01136,Carvedilol,DBMET00745,4'-hydroxyphenyl Carvedilol,1
DB01138,Sulfinpyrazone,DBMET00218,Sulfinpyrazone sulfide,1
DB01138,Sulfinpyrazone,DBMET00219,Sulfinpyrazone sulfone,1
DB01139,Cefapirin,DBMET00641,Desacetylcephapirin,1
DB01142,Doxepin,DBMET00315,N-desmethyldoxepin,1
DB01142,Doxepin,DBMET00844,Doxepin N-oxide,1
DB01142,Doxepin,DBMET00873,(E)-2-hydroxydoxepin,1
DB01142,Doxepin,DBMET01650,2-OH-doxepin,1
DB01142,Doxepin,DBMET00875,(Z)-N-desmethyldoxepin,1
DB01142,Doxepin,DBMET00876,(E)-N-desmethyldoxepin,1
DB01142,Doxepin,DBMET00877,Doxepin-N-oxide,1
DB01142,Doxepin,DBMET00878,(E)-2-O-glucuronyldoxepin,1
DBMET00315,N-desmethyldoxepin,DBMET00834,Didesmethyl doxepin,2
DBMET00844,Doxepin N-oxide,DBMET00845,Doxepin N-oxide glucuronide,2
DBMET00873,(E)-2-hydroxydoxepin,DBMET00881,Hydroxydoxepin glucuronide,2
DBMET00315,N-desmethyldoxepin,DBMET00872,Hydroxydesmethyl doxepin,2
DBMET00873,(E)-2-hydroxydoxepin,DBMET00872,Hydroxydesmethyl doxepin,2
DBMET00872,Hydroxydesmethyl doxepin,DBMET00879,Hydroxydesmethyl doxepin glucuronide,3
DB01149,Nefazodone,DBMET00379,hydroxynefazodone,1
DB01149,Nefazodone,DB12110,m-Chlorophenylpiperazine,1
DB01149,Nefazodone,DBMET01712,"3-[3-ethyl-5-oxo-4-(2-phenoxyethyl)-4,5-dihydro-1H-1,2,4-triazol-1-yl]propanal",1
DB01151,Desipramine,DBMET00314,2-hydroxydesipramine,1
DBMET00314,2-hydroxydesipramine,DBMET00679,2-hydroxy-desipramine glucuronide,2
DB01155,Gemifloxacin,DBMET00922,N-acetyl gemifloxacin,1
DB01156,Bupropion,DBMET00277,Hydroxybupropion,1
DB01156,Bupropion,DBMET01556,(2R)-1-(3-chlorophenyl)-2-[(1-hydroxy-2-methylpropan-2-yl)amino]propan-1-one,1
DB01156,Bupropion,DBMET01557,(2R)-2-(tert-butylamino)-1-(3-chlorophenyl)-3-hydroxypropan-1-one,1
DB01156,Bupropion,DBMET01557,(2R)-2-(tert-butylamino)-1-(3-chlorophenyl)-3-hydroxypropan-1-one,1
DB01156,Bupropion,DBMET01558,(2R)-2-(tert-butylamino)-1-(3-chloro-5-hydroxyphenyl)propan-1-one,1
DB01159,Halothane,DBMET00329,bromide,1
DB01159,Halothane,DBMET00330,trifluoroacetic acid,1
DB01159,Halothane,DBMET01783,Trifluoroacetyl chloride,1
DB01159,Halothane,DBMET01784,chlorotrifluoroethane,1
DB01159,Halothane,DBMET01542,"2-chloro-1,1-difluoroethene",1
DB01159,Halothane,DBMET01542,"2-chloro-1,1-difluoroethene",1
DB01159,Halothane,DBMET01543,"1-chloro-2,2,2-trifluoroethanide",1
DB01167,Itraconazole,DBMET00374,hydroxyitraconazole,1
DB01168,Procarbazine,DBMET00617,Hydrazine,1
DB01168,Procarbazine,DBMET00946,N-isopropylterephthalamic acid,1
DB01173,Orphenadrine,DBMET00929,N-demethyl orphenadrine,1
DB01173,Orphenadrine,DBMET00953,"N,N-didemethyl orphenadrine",1
DB01174,Phenobarbital,DBMET00111,p-Hydroxyphenobarbital,1
DBMET00111,p-Hydroxyphenobarbital,DBMET01217,Phenobarbital O-sulfate,2
DBMET00111,p-Hydroxyphenobarbital,DBMET01218,Phenobarbital O-glucuronide,2
DB01181,Ifosfamide,DBMET00021,3-Dechloroethylifosfamide,1
DB01181,Ifosfamide,DBMET00022,2-Dechloroethylifosfamide,1
DB01181,Ifosfamide,DBMET00023,Chloroacetaldehyde,1
DB01181,Ifosfamide,DBMET00024,4-Hydroxyifosfamide,1
DBMET00024,4-Hydroxyifosfamide,DBMET01077,4-Ketoifosfamide,2
DBMET00024,4-Hydroxyifosfamide,DBMET00792,aldoifosfamide,2
DBMET00024,4-Hydroxyifosfamide,DBMET01100,4-Thioifosfamide,2
DBMET00792,aldoifosfamide,DBMET01102,Alcoifosfamide,3
DBMET00792,aldoifosfamide,DBMET01103,Carboxylifosfamide,3
DBMET00792,aldoifosfamide,DBMET01126,Acrolein,3
DBMET00792,aldoifosfamide,DBMET01127,Isophosphamide mustard,3
DBMET01126,Acrolein,DBMET01146,Acrylic Acid,4
DBMET01127,Isophosphamide mustard,DBMET01150,Ifosforamide Aziridinium,4
DB01182,Propafenone,DBMET01570,(S)-5-Hydroxypropafenone,1
DB01182,Propafenone,DBMET01571,(S)-N-Despropylpropafenone,1
DB01182,Propafenone,DBMET01572,(S)-4'-Hydroxypropafenone,1
DB01182,Propafenone,DBMET00267,N-desalkylpropafenone,1
DB01182,Propafenone,DBMET00309,5-hydroxypropafenone,1
DB01182,Propafenone,DBMET00932,N-depropylpropafenone,1
DB01184,Domperidone,DBMET00364,"5-Chloro-1,3-dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one",1
DB01192,Oxymorphone,DBMET00342,noroxycodone,1
DB01192,Oxymorphone,DBMET00424,noroxymorphone,1
DB01192,Oxymorphone,DBMET00425,alpha-noroxycodol,1
DB01192,Oxymorphone,DBMET00426,beta-noroxycodol,1
DB01192,Oxymorphone,DBMET00321,oxymorphone,1
DB01192,Oxymorphone,DBMET00427,beta-oxymorphol,1
DB01192,Oxymorphone,DBMET00428,alpha-oxycodol,1
DB01192,Oxymorphone,DBMET00429,beta-oxycodol,1
DB01195,Flecainide,DBMET01817,"2-hydroxy-N-[(piperidin-2-yl)methyl]-5-(2,2,2-trifluoroethoxy)benzamide",1
DB01195,Flecainide,DBMET00905,Meta-O-dealkylated flecainide,1
DB01195,Flecainide,DBMET00906,Meta-o-dealkylated lactam,1
DB01197,Captopril,DBMET00803,captopril-cysteine disulfide,1
DB01198,Zopiclone,DBMET00299,zopiclone-N-oxide,1
DB01198,Zopiclone,DBMET00300,N-desmethylzopiclone,1
DB01198,Zopiclone,DBMET00135,Zopiclone N-oxide,1
DB01198,Zopiclone,DBMET00137,Carbon dioxide,1
DB01211,Clarithromycin,DBMET00356,14-hydroxyclarithromycin,1
DB01211,Clarithromycin,DBMET00357,N-desmethylclarithromycin,1
DB01213,Fomepizole,DBMET00728,4-carboxypyrazole,1
DB01213,Fomepizole,DBMET00736,4-hydroxymethylpyrazole,1
DB01215,Estazolam,DBMET00732,4-hydroxy-estazolam,1
DB01216,Finasteride,DBMET00369,omega-hydroxyfinasteride,1
DB01218,Halofantrine,DBMET00371,N-debutylhalofantrine,1
DB01219,Dantrolene,DBMET00751,5-hydroxydantrolene,1
DB01221,Ketamine,DBMET00189,Norketamine,1
DB01221,Ketamine,DBMET00190,6-Hydroxyketamine,1
DB01221,Ketamine,DBMET00191,5-Hydroxyketamine,1
DB01221,Ketamine,DBMET00192,4-Hydroxyketamine,1
DBMET00189,Norketamine,DBMET01308,4-Hydroxynorketamine,2
DBMET00189,Norketamine,DBMET01309,5-Hydroxynorketamine,2
DBMET00189,Norketamine,DBMET01310,6-Hydroxynorketamine,2
DBMET00190,6-Hydroxyketamine,DBMET01310,6-Hydroxynorketamine,2
DBMET00191,5-Hydroxyketamine,DBMET01309,5-Hydroxynorketamine,2
DBMET00192,4-Hydroxyketamine,DBMET01308,4-Hydroxynorketamine,2
DB01222,Budesonide,DBMET00353,16-alpha-hydroxyprednisolone,1
DB01222,Budesonide,DBMET00476,6-beta-hydroxybudesonide,1
DB01227,Levomethadyl Acetate,DBMET00375,noracymethadol,1
DB01227,Levomethadyl Acetate,DBMET00962,Nor-levomethadyl acetate (nor-LAAM),1
DBMET00962,Nor-levomethadyl acetate (nor-LAAM),DBMET00843,Dinor-levomethadyl acetate,2
DB01228,Encainide,DBMET01814,N-demethylencainide,1
DB01228,Encainide,DBMET01815,O-demethylencainide,1
DB01229,Paclitaxel,DBMET00773,6a-hydrox-ypaclitaxel,1
DB01229,Paclitaxel,DBMET00774,"6a, 3'-p-dihydroxypaclitaxel",1
DB01229,Paclitaxel,DBMET01759,6α-Hydroxypaclitaxel,1
DB01229,Paclitaxel,DBMET01760,3′-pHydroxypaclitaxel,1
DB01229,Paclitaxel,DBMET00719,3'-p-hydroxypaclitaxel,1
DB01232,Saquinavir,DBMET00387,M2 di-hydroxylated metabolite,1
DB01232,Saquinavir,DBMET01548,"(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-[(1-hydroxy-2-methylpropan-2-yl)carbamoyl]-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",1
DB01232,Saquinavir,DBMET01549,"(2S)-N-[(2S,3R)-4-[(3S,4aR,8aS)-3-(tert-butylcarbamoyl)-6-hydroxy-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",1
DB01232,Saquinavir,DBMET01550,"(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-(tert-butylcarbamoyl)-7-hydroxy-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",1
DB01234,Dexamethasone,DBMET00361,6-beta-hydroxydexamethasone,1
DB01234,Dexamethasone,DBMET01644,6-alpha-OH DEXAMETHASONE,1
DB01234,Dexamethasone,DBMET01645,6-beta-OH DEXAMETHASONE,1
DB01235,Levodopa,DBMET00548,DOPA sulfate,1
DB01236,Sevoflurane,DBMET00504,Fluoride,1
DB01236,Sevoflurane,DBMET00137,Carbon dioxide,1
DB01236,Sevoflurane,DBMET00862,Hexafluoroisopropanol,1
DB01238,Aripiprazole,DBMET01611,dehydro-aripiprazole,1
DB01238,Aripiprazole,DBMET01612,4-Hydroxyaripiprazole,1
DB01238,Aripiprazole,DBMET01613,"2,3-dichlorophenylpiperazine",1
DB01238,Aripiprazole,DBMET01614,"4-[(2-oxo-3,4- dihydro-1H-quinolin-7-yl)oxy]butanal",1
DB01240,Epoprostenol,DBMET00543,"6,15-Diketo-13,14-dihydro-PGF1-alpha",1
DB01240,Epoprostenol,DBMET00557,6-Keto-PGF1-alpha,1
DB01241,Gemfibrozil,DBMET01165,Gemfibrozil 1-beta-glucuronide,1
DB01242,Clomipramine,DBMET00777,8-hydroxyclomipramine,1
DB01242,Clomipramine,DBMET00817,clomipramine N-oxide,1
DB01242,Clomipramine,DBMET01635,8-OH-clomipramine,1
DB01242,Clomipramine,DBMET01636,10-OH-clomipramine,1
DB01242,Clomipramine,DBMET00682,2-hydroxyclomipramine,1
DB01242,Clomipramine,DBMET00244,Desmethylclomipramine,1
DBMET00244,Desmethylclomipramine,DBMET00835,didesmethylclomipramine,2
DBMET00682,2-hydroxyclomipramine,DBMET01069,2-hydroxydesmethyl clomipramine,2
DBMET00682,2-hydroxyclomipramine,DBMET01071,2-hydroxyclomipramine glucuronide,2
DBMET00777,8-hydroxyclomipramine,DBMET01072,8-hydroxyclomipramine glucuronide,2
DBMET00777,8-hydroxyclomipramine,DBMET01073,8-hydroxydesmethyl clomipramine,2
DBMET01069,2-hydroxydesmethyl clomipramine,DBMET01074,2-hydroxydesmethyl clomipramine glucuronide,3
DBMET01073,8-hydroxydesmethyl clomipramine,DBMET01075,8-hyroxydesmethyl clomipramine glucuronide,3
DB01247,Isocarboxazid,DBMET00507,Hippuric acid,1
DB01248,Docetaxel,DBMET01649,Hydroxy-Docetaxel,1
DB01250,Olsalazine,DBMET00971,Olsalazine-O-sulfate,1
DB01275,Hydralazine,DBMET00863,Hydralazine acetone hydrazone,1
DB01275,Hydralazine,DBMET00864,Hydralazine pyruvate hydrazone,1
DB01280,Nelarabine,DBMET00412,arabinofuranosylguanine,1
DB01280,Nelarabine,DBMET00413,ara-G diphosphate,1
DB01283,Lumiracoxib,DBMET01274,Lumiracoxib metabolite M21,1
DB01283,Lumiracoxib,DBMET01279,Lumiracoxib glucuronide (M24),1
DB01283,Lumiracoxib,DBMET01280,4'-hydroxylumiracoxib (M23),1
DBMET01274,Lumiracoxib metabolite M21,DBMET01275,5-Carboxylumiracoxib (M11),2
DBMET01280,4'-hydroxylumiracoxib (M23),DBMET01281,4'-Carboxylumiracoxib glucuronide (M22),2
DBMET01280,4'-hydroxylumiracoxib (M23),DBMET01282,Lumiracoxib metabolite M25,2
DBMET01280,4'-hydroxylumiracoxib (M23),DBMET01284,Lumiracoxib metabolite M9,2
DBMET01274,Lumiracoxib metabolite M21,DBMET01284,Lumiracoxib metabolite M9,2
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01276,Lumiracoxib metabolite M15,3
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01278,5-Carboxylumiracoxib glucuronide (M3),3
DBMET01282,Lumiracoxib metabolite M25,DBMET01283,Lumiracoxib metabolite M25 glucuronide (M20),3
DBMET01284,Lumiracoxib metabolite M9,DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),3
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),3
DBMET01276,Lumiracoxib metabolite M15,DBMET01277,Lumiracoxib metabolite M16/17,4
DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),DBMET01286,Lumiracoxib metabolite M2,4
DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),DBMET01287,Lumiracoxib metabolite M8,4
DBMET01276,Lumiracoxib metabolite M15,DBMET01287,Lumiracoxib metabolite M8,4
DBMET01287,Lumiracoxib metabolite M8,DBMET01288,Lumiracoxib metabolite M4/M6,5
DBMET01287,Lumiracoxib metabolite M8,DBMET01289,Lumiracoxib metabolite M10,5
DBMET01287,Lumiracoxib metabolite M8,DBMET01290,Hydroxylumiracoxib metabolite M8 (M12),5
