drugbank-id,name
EXPT01691,
EXPT01760,
EXPT00515,
EXPT01422,
EXPT03055,
EXPT03111,
EXPT02906,
EXPT02225,
DB11615,Dequadin Oral Paint .5%
EXPT00779,
EXPT01499,
EXPT02290,
EXPT01006,
EXPT00223,
EXPT00340,
EXPT02732,
EXPT02057,
EXPT00071,
EXPT03215,
EXPT02784,
DB11287,Soft Care Antiseptic Hand Soap
EXPT02949,
EXPT02387,
EXPT02430,Sha-lem
EXPT02144,
EXPT01543,
EXPT00352,
EXPT01095,
EXPT03274,
EXPT02369,
EXPT01867,
EXPT02946,
EXPT00817,
EXPT02267,
EXPT03223,
EXPT03091,
EXPT03004,
EXPT01409,
EXPT01975,
EXPT01305,
EXPT02361,
EXPT02580,
EXPT00254,
EXPT01807,
EXPT00268,
EXPT00613,
EXPT01728,
EXPT00639,
EXPT02310,
DB12772,
EXPT02703,
EXPT00660,
EXPT02133,
EXPT02495,
EXPT01322,
EXPT00313,
EXPT01684,
EXPT02453,
EXPT02791,
EXPT01586,
EXPT02347,
EXPT02915,
EXPT01888,
EXPT02530,
EXPT03186,
EXPT01047,
EXPT03276,
EXPT01155,
EXPT00922,Zee-Seltzer Antacid and Pain Reliever
EXPT02072,
EXPT01141,
EXPT00570,
EXPT01317,
EXPT01384,
EXPT02368,
EXPT01919,
EXPT01146,
EXPT00451,
EXPT01525,
EXPT00735,
EXPT02506,
EXPT02484,
EXPT02787,
EXPT00701,
EXPT01808,
EXPT01584,
EXPT00867,
EXPT01097,
EXPT01821,
EXPT02052,
EXPT02637,
EXPT00789,
EXPT02438,
EXPT03123,
EXPT02340,
EXPT02106,
EXPT01814,
EXPT00621,
EXPT03065,
EXPT01566,
EXPT01560,
EXPT03100,
EXPT02781,
EXPT01178,
EXPT00630,
EXPT02510,
EXPT01168,
EXPT00104,
EXPT00076,
EXPT01573,
EXPT01884,
EXPT01136,
EXPT02827,
EXPT00755,
EXPT01724,
EXPT01990,
EXPT00242,
EXPT02454,
EXPT02542,
DB12496,
EXPT02690,
EXPT02832,
EXPT01938,
EXPT00194,
EXPT02296,
EXPT01367,
EXPT01201,
EXPT03094,
EXPT02378,Rejuvesol
EXPT01635,
EXPT02202,
EXPT02849,
DB02476,
EXPT00140,
EXPT01551,
EXPT02261,
EXPT01614,
EXPT02065,
EXPT02502,
EXPT01191,
EXPT03023,
EXPT02573,
EXPT02785,
EXPT03104,
EXPT02809,
EXPT02729,
EXPT00356,
EXPT00546,
EXPT03236,
EXPT00787,
EXPT01715,
EXPT00469,
EXPT02129,
EXPT01701,
EXPT03296,
EXPT00161,
EXPT01124,
EXPT00629,
EXPT02853,
EXPT01039,
EXPT00490,
EXPT01218,
EXPT02745,
EXPT01787,
EXPT02656,
EXPT02109,
EXPT02746,
EXPT02581,
EXPT00066,
EXPT01020,
EXPT00111,
EXPT03230,
EXPT01749,
EXPT01050,
EXPT00886,
EXPT00905,
EXPT00821,
EXPT01824,
EXPT00444,
EXPT01281,
EXPT01135,
EXPT02892,
EXPT00524,
EXPT03030,
EXPT03221,
DB09294,Tiacid Solution
EXPT01698,
EXPT00767,
EXPT00509,
EXPT01160,
EXPT02615,
EXPT00929,
EXPT00912,
EXPT02393,
EXPT02655,
EXPT00940,
EXPT02207,
EXPT02589,
EXPT02128,
EXPT02385,
EXPT00146,
EXPT02355,
EXPT02294,
EXPT01710,
EXPT02513,
EXPT02814,
EXPT02386,
DB02612,
EXPT03234,
EXPT01169,
EXPT01502,
EXPT03218,
EXPT00266,
EXPT00499,
EXPT00199,
EXPT03275,
EXPT02382,
EXPT00784,
EXPT00411,
EXPT02701,
EXPT00114,
EXPT00015,
EXPT00497,
DB11214,
EXPT01365,
EXPT01291,
EXPT00093,
EXPT01734,
EXPT01788,
EXPT02419,
EXPT02388,
EXPT00557,
EXPT00390,
EXPT00674,
EXPT03008,
EXPT01182,
EXPT02234,
EXPT01202,
EXPT02811,
EXPT00993,
EXPT03020,
EXPT00389,
EXPT01455,
EXPT02005,Lactol
EXPT02953,
EXPT02635,
EXPT02425,
EXPT00210,
EXPT00271,
EXPT02683,
EXPT02812,
EXPT00452,
EXPT00103,
EXPT01118,
EXPT03076,
EXPT00235,
EXPT02349,
EXPT00236,
EXPT02232,
EXPT00957,
EXPT02121,
EXPT02590,
EXPT03053,
EXPT01745,
EXPT02181,
EXPT01675,
EXPT01581,
EXPT02713,
EXPT01171,
EXPT02336,
EXPT01383,
EXPT02435,
EXPT00324,
EXPT02772,
EXPT00548,
EXPT00566,
EXPT02820,
EXPT03145,
EXPT00824,
EXPT03235,
EXPT03086,
EXPT03253,
EXPT02699,
EXPT00908,
EXPT03243,
EXPT02359,
EXPT00187,
EXPT02922,
EXPT02668,
EXPT03246,
EXPT03158,
EXPT02263,
EXPT01174,
EXPT01256,
EXPT00928,
EXPT02413,Smoflipid
EXPT03139,
EXPT01689,
EXPT02883,
EXPT03026,
EXPT02180,
EXPT01897,
EXPT01620,
EXPT00462,
EXPT01235,
EXPT01304,
EXPT00954,
EXPT00643,
EXPT01882,
EXPT00100,
EXPT00255,
EXPT02063,
EXPT00179,
EXPT01639,
EXPT00945,
EXPT01592,
EXPT00601,
EXPT00476,
EXPT01015,
EXPT01847,
EXPT00425,
EXPT00662,
EXPT01554,
EXPT01902,
EXPT01395,
EXPT02331,
EXPT00126,
EXPT00401,
EXPT00868,
EXPT02841,
EXPT00409,
EXPT02578,
EXPT01272,
EXPT00595,
EXPT03105,
EXPT00276,
EXPT02023,Renacidin
EXPT02962,
EXPT01874,
EXPT01025,
EXPT00477,
EXPT02593,
DB04570,
DB04571,Trisoralen Tab 5mg
DB04572,Thiotepa - (pws 15 Mg/vial)
DB05375,
DB04574,Ogen 2.5
DB04575,
DB04576,
DB04577,
DB04578,
DB04579,
DB04580,
DB04581,
DB04582,
DB04583,
DB04584,
DB04585,
DB04586,
DB04587,
DB04588,
DB04590,
DB04591,
DB04592,
DB04593,
DB04594,
DB04595,
DB04596,
DB04597,
DB04598,
DB04599,
DB04600,
DB04601,
DB04602,
DB04603,
DB04604,
DB04605,
DB04606,
DB04607,
DB04608,
DB04609,
DB04610,
DB04612,
DB04613,
DB04614,
DB04615,
DB04616,
DB04617,
DB04618,
DB04619,
DB04620,
DB04622,
DB04623,
DB04624,
DB04626,
DB04627,
DB04628,
DB04629,
DB04630,
DB04631,
DB04632,
DB04633,
DB04634,
DB04636,
DB04637,
DB04638,
DB04639,
DB04640,
DB04641,
DB04642,
DB04643,
DB04644,
DB04645,
DB04646,
DB04647,
DB04648,
DB04649,
DB04650,
DB04651,
DB04652,
DB04653,
DB04654,
DB04655,
DB04656,
DB04657,
DB04658,
DB04659,
DB04660,
DB04661,
DB04662,
DB04663,
DB04664,
DB04665,
DB04666,
DB04667,
DB04668,
DB04669,
DB04671,
DB04672,
DB04673,
DB04674,
DB04676,
DB04677,
DB04678,
DB04679,
DB04680,
DB04681,
DB04682,
DB04683,
DB04684,
DB04685,
DB04686,
DB04687,
DB04688,
DB04689,
DB04690,
DB04691,
DB04692,
DB04693,
DB04694,
DB04695,
DB04696,
DB04697,
DB04698,
DB04699,
DB04700,
DB04701,
DB04702,
DB04703,
DB04704,
DB04705,
DB04706,
DB04707,
DB04708,
DB04709,
DB04710,
DB04711,Sinografin - Liq Iu
DB04712,
DB04713,
DB04714,
DB04715,
DB04716,
DB04717,
DB04718,
DB04719,
DB04720,
DB04721,
DB04722,
DB04723,
DB04724,
DB04725,
DB04726,
DB04727,
DB04728,
DB04729,
DB04731,
DB04732,
DB04733,
DB04734,
DB04735,
DB04736,
DB04737,
DB04738,
DB04739,
DB04740,
DB04741,
DB04742,
DB04743,
DB04744,
DB04745,
DB04746,
DB04747,
DB04748,
DB04749,
DB04750,
DB04751,
DB04752,
DB04753,
DB04754,
DB04755,
DB04756,
DB04757,
DB04758,
DB04759,
DB04760,
DB04761,
DB04762,
DB04763,
DB04764,
DB04765,
DB04767,
DB04768,
DB04769,
DB04770,
DB04771,
DB04772,
DB04773,
DB04774,
DB04775,
DB04776,
DB04777,
DB04778,
DB04779,
DB04780,
DB04781,
DB04782,
DB04783,
DB04784,
DB04785,
DB04786,
DB04787,
DB04788,
DB04789,Xizflus
DB04790,
DB04791,
DB04792,
DB04793,
DB04794,
DB04795,
DB04796,
DB04797,
DB04798,
DB04799,
DB04800,
DB04801,
DB04802,
DB04803,
DB04804,
DB04805,
DB04806,
DB04807,
DB04808,
DB04809,
DB04810,
DB04811,
DB04812,
DB04813,
DB04814,
DB04815,Vioform Hydrocortisone Mild
DB04816,Regulex D Cap
DB04817,
DB04818,
DB04819,
DB04820,
DB04821,
DB04822,
DB04823,
DB04824,Women's Laxative Tablets
DB04825,
DB04826,
DB04827,
DB04828,
DB04829,
DB04830,
DB04831,
DB04832,
DB04833,
DB04834,
DB04835,Selzentry
DB04836,
DB04837,VanaTab AC
DB04838,Cyclospasmol Tablets 200mg
DB04839,Teva-cyproterone / Ethinyl Estradiol
DB04840,
DB04841,Sibelium Cap 5mg
DB04842,Imap Inj 2mg/ml
DB04843,Cantil
DB04844,Xenazine
DB04845,Ixempra
DB04846,
DB04847,
DB04848,
DB12033,
DB09032,
DB04851,
DB04852,
DB04853,
DB03786,Uloric
DB04855,Multaq
DB04856,
DB04857,
DB04858,
DB04859,
DB04860,
DB04861,Nebivolol
DB04862,
DB04863,
DB01928,
DB04865,Synribo
DB04866,
DB04867,
DB04868,Tasigna
DB04869,
DB04870,
DB04871,Belviq XR
DB04872,
DB04873,
DB04874,
DB04875,
DB04876,Xiliarx
DB04877,
DB04878,
DB04879,
DB04880,
DB04881,
DB04882,
DB04883,
DB04884,
DB04885,
DB04886,
DB04887,
DB04888,
DB04889,
DB04890,Bepreve
DB04891,
DB04892,
DB04893,
DB04894,
DB04895,Macugen
DB04896,Savella
DB04897,
DB04898,
DB04899,Natrecor
DB04900,
DB04901,
DB04903,
DB04904,
DB04905,
DB04907,
DB04908,Addyi
DB04909,
DB04910,
DB04911,Orbactiv
DB04912,
DB04914,
DB04915,
DB04917,
DB04918,Zevtera
DB04919,
DB04920,Cleviprex
DB04921,
DB04924,
DB04925,
DB04926,
DB04927,
DB04928,
DB04929,
DB04930,Topcare Lice Treatment
DB04931,
DB04932,Defitelio
DB04933,
DB04934,
DB04936,
DB04938,Osphena
DB04941,Mytesi
DB03873,
DB04943,
DB04944,
DB04946,Iloperidone
DB04947,
DB04948,Lucemyra
DB04949,
DB04950,
DB04951,Esbriet
DB04952,
DB04953,Trobalt
DB04954,
DB04955,
DB04956,
DB04957,
DB04958,
DB04959,
DB04960,
DB04961,
DB04962,
DB04963,
DB04964,
DB04967,
DB04968,
DB04969,
DB04970,
DB04971,
DB04972,
DB04973,
DB04974,
DB04975,
DB04976,
DB04977,
DB04978,
DB04979,
DB04980,
DB04981,
DB04982,
DB04983,
DB04985,
DB04986,
DB04987,
DB04988,
DB04989,
DB04991,
DB04992,
DB04995,
DB04996,
DB04997,
DB04998,
DB04999,
DB05000,
DB05001,
DB05003,
DB05004,
DB05005,
DB05006,
DB05009,
DB12646,
DB05011,
DB05012,
DB05013,Picato
DB05014,
DB05015,Beleodaq
DB05016,Translarna
DB05017,
DB05018,Galafold
DB05019,
DB05020,
DB05021,
DB05022,
DB05023,
DB05024,
DB05025,
DB05027,
DB05029,
DB05031,
DB05032,
DB05033,
DB05034,
DB05035,
DB05036,
DB05037,
DB05038,
DB05039,Utibron Neohaler
DB05040,
DB05041,
DB05042,
DB05043,
DB05044,
DB05045,
DB05046,
DB05047,
DB05048,
DB05049,
DB05050,
DB05051,
DB05052,
DB05053,
DB05054,
DB05055,
DB05056,
DB05057,
DB05059,
DB05060,
DB05061,
DB05063,
DB05064,
DB05068,
DB05069,
DB05070,
DB05071,
DB05072,
DB05073,
DB05075,
DB03922,
DB05077,
DB05078,
DB05079,
DB05080,
DB05081,
DB05082,
DB05084,Tymlos
DB05085,
DB05087,
DB05088,
DB05089,
DB05090,
DB05091,
DB05092,
DB05093,
DB05095,
DB05096,
DB05097,
DB05098,
DB05099,Viprinex
DB05100,
DB05101,
DB05102,
DB05103,
DB05104,
DB08716,
DB05106,
DB05107,
DB05108,
DB05109,Yondelis
DB05110,
DB05111,
DB05112,
DB05113,
DB05114,
DB05115,
DB05116,
DB05117,
DB05118,
DB05256,
DB05120,
DB05121,
DB05122,
DB05123,
DB05124,
DB05125,
DB05126,
DB05127,
DB05128,
DB05129,
DB05130,
DB05131,
DB05132,
DB05133,
DB06398,
DB05135,
DB05136,
DB05137,
DB05138,
DB05139,
DB05140,
DB05141,
DB05142,
DB05143,
DB05144,
DB05145,
DB05146,
DB05147,
DB05148,
DB05149,
DB05150,
DB05151,
DB05152,
DB05154,
DB05155,
DB05156,
DB05157,
DB05158,
DB05159,
DB05160,
DB05161,
DB05163,
DB05164,
DB05165,
DB05166,
DB05167,
DB12503,
DB05169,
DB05170,
DB05171,
DB05172,
DB05173,
DB05174,
DB05177,
DB05178,
DB05179,
DB05180,
DB05181,
DB05182,
DB05183,
DB05184,
DB05185,
DB05186,
DB05187,
DB05188,
DB05189,
DB05190,
DB05191,
DB05192,
DB05194,
DB05195,
DB05196,
DB05197,
DB05198,
DB05199,
DB05200,
DB05201,
DB05202,
DB05203,
DB05204,
DB05205,
DB05207,
DB05209,
DB05210,
DB05211,
DB05212,
DB05214,
DB05217,
DB05218,
DB05219,Eucrisa
DB05220,
DB05222,
DB05223,
DB05224,
DB05225,
DB05226,
DB05227,
DB05228,
DB05229,
DB05230,
DB05232,
DB05233,
DB05234,
DB05235,
DB05236,
DB05237,
DB05239,Cotellic
DB05241,
DB05242,
DB05243,
DB05244,
DB05245,Thermazene Silver Sulfadiazine
DB05246,Celontin Cap 300mg
DB05249,
DB05252,
DB05253,
DB08977,
DB05255,
DB05257,
DB05258,
APRD00999,Teva-glatiramer Acetate
DB05260,Ganite
DB05262,
DB05263,
DB05264,
DB05265,
DB05066,
DB05268,
DB05271,Neupro
DB05273,
DB05276,Nabi-HB
DB05281,
DB05282,
DB05284,
DB05285,
DB05288,
DB12936,
DB05290,
DB05292,
DB05293,
DB08764,Vandetanib
DB05295,
DB05296,
DB05297,
DB12166,
DB05299,
DB05300,
DB05301,
DB05303,
DB05304,
DB05305,
DB05306,
DB05307,
DB05308,
DB05309,
DB05310,
DB05311,Kalbitor
DB05312,
DB05313,
DB05315,
DB05316,Nuplazid
DB05317,
DB05319,
DB05320,
DB05321,
DB05322,
DB05325,
DB05326,
DB12811,
DB05328,
DB05329,
DB05330,
DB05332,Nplate
DB05333,
DB05336,Anthim
DB05337,
DB05339,
DB05340,
DB05341,
DB11887,
DB05344,
DB05345,
DB05346,
DB05350,
DB05351,Kapidex
DB05352,
DB05353,
DB05361,
DB05362,
DB05363,
DB05364,
DB05365,
DB05367,
DB05368,
DB05369,
DB05370,
DB05371,
DB05372,
DB05612,
DB05377,
DB05380,
DB00667,TerraFreeze Pain Relief
DB05247,Vitamines Et Mineraux Enfants 970
DB02533,
DB05384,RRB Pak
DB05385,
DB05386,
DB05387,
DB05389,
DB05390,
DB05391,
DB05393,
DB05394,
DB05395,
DB05396,
DB05398,
DB05399,
DB05400,
DB05402,
DB05403,
DB05404,
DB05405,
DB05406,
DB05407,
DB05408,
DB05409,
DB05410,
DB05411,
DB05412,
DB05413,
DB05414,
DB05415,
DB13015,
DB05417,
DB05418,
DB05419,
DB05420,
DB05421,
DB05422,
DB05423,
DB05424,
DB05426,
DB05427,
DB05428,
DB05429,
DB05430,
DB05431,
DB05432,
DB05433,
DB05434,
DB05437,
DB05438,
DB05439,
DB05440,
DB05441,
DB05442,
DB05443,
DB05444,
DB05445,
DB05446,
DB05447,
DB05448,
DB05449,
DB05450,
DB05451,
DB05452,
DB05454,
DB05455,
DB05456,
DB05457,
DB05458,
DB05459,
DB12215,
DB05461,
DB05462,
DB05463,
DB05464,
DB05465,
DB05466,
DB05467,
DB05468,
DB05469,
DB05470,
DB05471,
DB05472,
DB05473,
DB05474,
DB05475,
DB05476,
DB05477,
DB05478,
DB05479,
DB05480,
DB05481,
DB12552,
DB05483,
DB05484,
DB05485,
DB05487,
DB05488,
DB05489,
DB05490,
DB05491,
DB08290,
DB05493,
DB05494,
DB05495,
DB05496,
DB05498,
DB05499,
DB05500,
DB05501,
DB05502,
DB05505,
DB05506,
DB05507,
DB05509,
DB05510,
DB05511,
DB05512,
DB05513,
DB05514,
DB05516,
DB05518,
DB05519,
DB05520,
DB05521,Incivo
DB05524,
DB05525,
DB05528,Kynamro
DB05530,
DB05532,
DB05533,
DB05540,
DB05541,Brivlera
DB05542,
DB05549,
DB05550,
DB05552,
DB05553,
DB05555,
DB05560,
DB05562,
DB05565,
DB05575,
DB05578,Cyramza
DB05580,
DB05585,
DB05586,
DB05590,
DB05594,
DB05595,
DB05596,
DB05599,Le-Blen FGF Serum
DB05606,
DB05607,
DB05608,
DB05611,
DB05620,
DB05624,
DB05625,
DB05626,
DB05630,
DB05631,
DB05633,
DB05638,
DB05642,
DB05644,
DB05645,
DB05649,
DB05650,
DB05652,
DB05653,
DB05656,
DB05659,
DB05660,
DB05662,
DB05667,
DB05668,
DB05671,
DB05675,
DB05676,Otezla
DB05678,
DB05679,Stelara
DB05680,
DB05683,
DB05685,
DB05686,
DB05687,
DB05688,
DB05695,
DB05705,
DB05706,
DB05708,
DB05710,
DB05712,
DB05713,
DB05714,
DB05718,
DB05719,
DB05722,
DB05723,
DB05730,
DB05732,
DB05735,
DB05736,
DB12164,
DB05738,
DB05739,
DB05740,
DB05741,
DB05742,
DB05744,
DB05746,
DB05747,
DB05749,
DB05750,
DB05751,
DB05752,
DB05753,
DB05754,
DB05755,
DB05756,
DB05757,
DB05758,
DB05765,
DB05766,
DB05767,
DB05768,
DB05769,
DB05771,
DB05772,
DB05773,Kadcyla
DB05775,
DB05776,
DB05777,
DB05778,
DB05779,
DB05780,
DB05785,
DB11733,
DB05787,
DB05789,
DB05790,
DB06476,
DB05792,
DB05793,
DB05794,
DB05795,
DB12995,
DB05797,
DB05798,
DB05799,
DB05800,
DB05801,
DB05803,
DB05804,
DB05805,
DB05806,
DB05807,
DB05808,
DB05809,
DB05810,
DB05811,
DB05812,Zytiga
DB05814,
DB05815,
DB12324,
DB05818,
DB05819,
DB05820,
DB05821,
DB05824,
DB05825,
DB05826,
DB05827,
DB05828,
DB05829,Preotact
DB05830,
DB05831,
DB05832,
DB05833,
DB05834,
DB05835,
DB05836,
DB05837,
DB05838,
DB05839,
DB05840,
DB05841,
DB05842,
DB05843,
DB05845,
DB05846,
DB05848,
DB05849,
DB05851,
DB05852,
DB05854,
DB05855,
DB05856,
DB05857,
DB05858,
DB05859,
DB05860,
DB05861,
DB05863,
DB05864,
DB05865,
DB05866,
DB05867,
DB13130,
DB05869,
DB05870,
DB08679,
DB05873,
DB05874,
DB05875,
DB05876,
DB05877,
DB05879,
DB05880,
DB05881,
DB05882,
DB05883,
DB05884,
DB12175,
DB05886,
DB05887,
DB05888,
DB05889,Besponsa
DB05890,
DB05892,
DB05894,
DB05895,
DB05896,
DB05897,
DB05898,
DB05899,
DB05903,
DB05904,
DB05905,
DB05906,
DB05911,
DB05912,
DB05913,
DB05914,
DB05915,
DB05916,
DB05918,
DB05919,
DB05920,
DB05924,
DB05928,
DB05929,
DB05930,
DB05931,
DB05932,
DB05936,
DB05938,
DB05939,
DB05943,
DB12723,
DB05945,
DB05950,
DB05956,
DB05959,
DB05961,
DB05964,
DB05966,
DB05967,
DB05968,
DB05969,
DB05971,
DB05973,
DB05974,
DB05983,
DB05984,
DB05990,Ocaliva
DB05992,
DB05993,
DB05996,
DB06005,
DB06011,
DB06013,
DB06014,Exondys 51
DB06016,Vraylar
DB06021,
DB06039,
DB06040,
DB06042,
DB06043,Lartruvo
DB06049,
DB06058,
DB06061,
DB06063,
DB06064,
DB06069,
DB06070,
DB06071,
DB06073,
DB06075,
DB06077,
DB06080,
DB06081,
DB06082,
DB06083,
DB06087,
DB06089,
DB06090,
DB06091,
DB06093,
DB06094,
DB06096,
DB06097,
DB06098,
DB06101,
DB06103,
DB06106,
DB06116,
DB06117,
DB06119,
DB06124,
DB06127,
DB06129,
DB06130,
DB06133,
DB07361,
DB06137,
DB06138,
DB06140,
DB06144,
DB06145,Rovamycine 500 Capsule 1500000 Unit
DB06147,
DB06148,
DB06149,
DB06150,
DB05436,Parvolex Liq IV 200mg/ml
DB06152,PMS-nylidrin Tab 6mg
DB06153,Sandomigran DS
DB06154,Peritrate Tab 20mg
DB06155,Zimulti
DB06156,
DB06157,
DB06159,
DB06160,
DB06161,
DB06162,
DB06163,
DB06166,
DB06168,Ilaris
DB06169,
DB06171,
DB06174,
DB06176,Romidepsin
DB06177,
DB06178,
DB06179,
DB06182,
DB03743,
DB06186,Yervoy
DB06187,
DB06188,
DB06190,
DB06191,
DB06192,
DB06193,Pixuvri
DB06194,
DB06195,
DB06196,Firazyr
DB06197,
DB06198,
DB06199,
DB06200,
DB06201,Inovelon
DB06202,Fablyn
DB06203,Oseni
DB06204,Nucynta Ir
DB06205,HYLENEX Recombinant
DB06206,Bridion
DB06207,Urorec
DB06209,Prasugrel
DB06210,Revolade
DB06211,Doripenem
DB06212,Samsca
DB06213,Lexiscan
DB06215,Feraheme
DB06216,Sycrest
DB06217,Brinavess
DB06218,Vimpat
DB06219,Xydalba
DB06224,
DB06226,
DB08477,Xarelto
DB06229,
DB06230,Selincro
DB06231,
DB06233,
DB06234,
DB13081,
DB06236,
DB06237,Stendra
DB06240,
DB06241,
DB06243,Vaniqa
DB06244,
DB06245,
DB06246,
DB06247,
DB06248,
DB06249,
DB06250,
DB06251,
DB06253,
DB06255,
DB06258,
DB06260,
DB06261,Cysview
DB06262,Northera
DB06263,
DB06264,
DB03762,
DB06267,
DB06268,Thelin
DB06270,
DB06271,
DB06272,
DB06273,Actemra
DB06274,Entereg
DB06276,
DB06280,
DB06281,
DB06282,Xyzal Allergy 24HR
DB06283,Prialt
DB05581,Forteo
DB06287,Torisel
DB06288,
DB06290,Olysio
DB06292,Xigduo XR
DB06293,
DB06295,
DB06297,
DB06302,
DB06305,
DB06306,
DB06307,
DB06309,
DB06310,
DB06311,
DB06317,Empliciti
DB06323,
DB06325,
DB06326,
DB06328,
DB06331,
DB06333,
DB06334,
DB06335,Qtern
DB06336,
DB06342,
DB06346,
DB06350,
DB06354,
DB06358,
DB06360,
DB06361,
DB06362,
DB06365,
DB06366,Perjeta-herceptin
DB06367,
DB06368,
DB06370,
DB06371,
DB06372,Rilonacept Regeneron
DB06376,
DB05621,
DB06393,
DB06395,
DB06397,
DB06399,
DB06400,
DB06401,Duavive
DB06402,Vibativ
DB06403,Volibris
DB06404,Haegarda C1 Esterase Inhibitor Subcutaneous (human)
DB06406,
DB06408,
DB06410,Hectorol
DB06412,Anapolon 50 Tablets 50mg
DB06413,Nuvigil
DB07191,Intelence
DB06415,Neosurf
DB06419,
DB06420,
DB06421,
DB06422,
DB06429,
DB06431,
DB06433,
DB06434,
DB06435,
DB06436,
DB06437,
DB06439,
DB06440,
DB06441,Kengrexal
DB06442,
DB06444,
DB06445,
DB06446,
DB06448,
DB06449,
DB06451,
DB06453,
DB06454,
DB06455,
DB06457,
DB06458,
DB06460,
DB06461,
DB06467,
DB06468,
DB06469,
DB06470,
DB06471,
DB06472,
DB06475,
DB06477,
DB06478,
DB06479,
DB06480,Resotran
DB06481,
DB06482,
DB06485,
DB06486,
DB06492,
DB06493,
DB06494,
DB06495,
DB06504,
DB06506,
DB06510,
DB06512,
DB06515,
DB06519,
DB06521,
DB06523,
DB06525,
DB06527,
DB06529,
DB06530,
DB06532,
DB06533,
DB06534,
DB06535,
DB07399,
DB06538,
DB06543,
DB06545,
DB06548,
DB06549,
DB06550,
DB06554,
DB06555,
DB06556,
DB06557,
DB06558,
DB06559,
DB06560,
DB06562,
DB06568,
DB06573,
DB06575,
DB06576,
DB06578,
DB06579,
DB06580,
DB06581,
DB06582,
DB06585,
DB06586,
DB06587,
DB06588,
DB06589,Votrient
DB06590,Zinforo
DB06594,
DB06595,Rydapt
DB06598,
DB06599,
DB06600,
DB06602,Cinqair
DB06603,Farydak
DB06604,
DB07828,ELIQUIS 30-Day Starter Pack
DB06606,
DB06607,Removab
DB06608,
DB06609,
DB06610,
DB06611,
DB06612,Nucala
DB03655,Rapivab
DB06616,Bosulif
DB06619,
DB06620,
DB06623,
DB06624,
DB06625,
DB06626,Inlyta
DB06629,
DB06630,
DB06634,
DB06635,
DB06636,Cresemba
DB06637,Fampyra
DB06638,
DB06640,
DB06641,
DB06642,
DB06643,Xgeva
DB06645,
DB06647,
DB06649,
DB06650,Arzerra
DB06652,
DB06654,Xadago
DB06655,Xultophy Pre-filled Pen
DB06656,
DB06657,
DB06659,
DB06660,
DB06662,
DB06663,Signifor LAR
DB06666,
DB06667,
DB06669,
DB06670,
DB06673,
DB06674,Simponi I.V.
DB06677,
DB06678,
DB06679,
DB06680,
DB06681,Nulojix
DB06682,
DB06683,
DB06684,Viibryd
DB06685,
DB06688,Provenge
DB06689,Ethanolamine Oleate Inj 50mg/ml
DB06690,"Nitrous Oxide, USP"
DB06691,Zotex-C
DB06692,Trasylol Inj 10000 Kiu/ml
DB06693,
DB06694,Vaporisateur Nasal Decongestionnant
DB06695,Teva-dabigatran
DB06696,
DB06697,Coartem
DB06698,Teva-betahistine
DB06699,Firmagon
DB06700,Pristiq Extended-Release
DB06701,FocalinXR
DB06702,Toviaz
DB06703,Gadovist 1.0
DB09497,
DB06705,Vasovist
DB06706,Prodrin
DB06707,Scandonest L
DB06708,Coartem
DB06709,Sterile Provocholine Solution Plus
DB06710,Testred C-III
DB06711,Zincfrin A
DB06712,
DB06713,Xulane
DB06714,Benzedrex 09-19-2014
DB06715,Women's Formula
DB05279,Lusedra
DB06717,Ivemend
DB06718,
DB06719,Suprefact Liq 1mg/ml
DB05543,Vpriv
DB06721,
DB06723,Walgreens Fast Acting Heartburn Relief Extra Strength
DB06724,Welby Health Antacid
DB06725,
DB06726,
DB06727,
DB06728,
DB06729,
DB06730,
DB06731,
DB06732,
DB06733,
DB06734,
DB06735,
DB06736,
DB06737,
DB06738,
DB06739,
DB06740,
DB06741,
DB06742,
DB06743,
DB06744,
DB06745,
DB06746,
DB06747,
DB06748,
DB06749,
DB06750,
DB06751,
DB06752,Chymodiactin Injection - 4 Nkat Units/2ml
DB06754,Orgaran
DB06755,Zinc With B-carotene Tab
DB06756,Zypanax
DB06757,Zymain Tab
DB06759,
DB06760,Sucraid
DB06761,Survanta
DB06762,
DB06763,
DB06764,Walgreens Sterile Original Eye Drops
DB06766,Lastacaft
DB06767,Zypanax
DB06768,Lac-Hydrin
DB06769,Treanda
DB06770,Zilactin Early Relief Cold Sore
DB05862,Besivance
DB06772,Jevtana
DB06773,
DB05318,Zostrix Original Strength
DB06775,Carbaglu
DB06776,
DB06777,Chenodiol
DB06778,Viva CT Prenatal
DB06779,Fragmin Inj.-liq 2500 Iu(anti-XA)/ml
DB06780,
DB06781,Durezol
DB06782,Bal In Oil 3ml Ampules/10
DB09538,Radiogardase
DB09412,Gallium Citrate Ga-67
DB06785,Orgalutran
DB06786,Halog Ont 0.1%
DB06787,
DB06788,Vantas
DB06789,Makena
DB06791,Somatuline Depot
DB06792,Lanthanum Carbonate
DB06793,
DB06794,Alomide
DB06795,Sulfamylon Cream - 8.5%
DB06796,Teslascan
DB06797,
DB06146,Walgreens Antibacterial Plus Urinary Pain Relief
DB06800,Relistor
DB06801,
DB06802,Nevanac
DB06803,
DB06804,VCF Contraceptive Pre-filled Applicators
DB06807,
DB06809,Mozobil
DB06810,
DB06811,Varithena TM
DB06812,Vida Mia Povidone Iodine
DB05527,Folotyn
DB06814,
